OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A woman is wearing a blue helmet and is riding a bicycle in a parking lot,man garment dark cape sailing bike car quantity,0.41941845,0.4356520374615987
There is no woman wearing a blue helmet and riding a bicycle in a parking lot,man garment dark cape sailing bike car quantity,0.37912768,0.4416744684179624
A woman is parking a blue bicycle and is wearing lots of riding helmets,man car dark bike garment quantity sailing armour,0.36002845,0.4073873112599055
"A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond",pet pet standing money looking somebody cow dark vessel,0.38536206,0.5429436295263229
A pet dog is standing on the bank and is looking at another brown dog in the pond,pet pet standing money looking somebody dark pet vessel,0.30410314,0.48509506163773713
There is no pet dog standing on the bank and looking at another brown dog in the pond,pet pet standing money looking somebody dark pet vessel,0.31380272,0.49400051214076857
The tan dog is watching a brown dog that is swimming in a pond,color pet seeing dark pet sailing vessel,0.33448994,0.502641655149914
The tan dog is not watching a brown dog that is swimming in a pond,color pet seeing dark pet sailing vessel,0.34274924,0.5115834962237965
A young female is dancing,young man choreography,0.47727382,0.4040869739320543
A young girl is dancing,young boy choreography,0.4835087,0.4209189150068495
A young girl is standing still,young boy standing remain,0.5750903,0.5026477873325348
A young girl is standing challengingly on one leg,young boy standing exclaiming somebody leg,0.42483824,0.44962380660904777
A young girl is standing on one leg,young boy standing somebody leg,0.5745126,0.5045091968316299
A young girl is standing on both legs,young boy standing leg,0.55245817,0.5232144892215729
A bee is clinging to a yellow flower,cow enclosing color color,0.17282659,0.35176759560902915
A yellow flower is being clung to by a bee,color color being tighten cow,0.20636493,0.4222010058515212
A bee is taking off from a yellow flower,cow seizing color color,0.2919553,0.3679383844137192
The small bee is landing on a bunch of yellow flowers,young cow landing gathering color color,0.40529263,0.4320317822344163
A small bee is landing on a bunch of yellow flowers,young cow landing gathering color color,0.40943792,0.41642097515218396
There is no small bee landing on a bunch of yellow flowers,young cow landing gathering color color,0.1974402,0.43976275126139325
Some people are treading through the snow of the landscape which is beautiful and snowy,folk pushing rainfall grassland makeup dark,0.4815211,0.48698451280593874
Some people are treading through the snow of the beautiful snowy landscape,folk pushing rainfall makeup dark grassland,0.5009994,0.44162563573230396
Nobody is treading through the snow of the beautiful snowy landscape,somebody pushing rainfall makeup dark grassland,0.2910871,0.46667804036821636
Four people are difficultly walking with difficulty across thick snow and the sun is setting,quarters folk problem walk toughness surpass dark rainfall dark set,0.5893412,0.43526810818705064
Four people are walking across thick snow and the sun is setting,quarters folk walk surpass dark rainfall dark set,0.4249711,0.3982255458831787
Four people are standing in thick snow and the sun is rising,quarters folk standing dark rainfall dark rise,0.34031457,0.45163283348083494
The young boys are posing with a green soccer ball in a park,young boy pretending grassland phone bottle station,0.39732915,0.4111003577709198
The young kids are posing with a green soccer ball in a park,young boy pretending grassland phone bottle station,0.32166526,0.40185053511099383
The young boys are not posing with a green soccer ball in a park,young boy pretending grassland phone bottle station,0.3992163,0.4372690579165583
Four boys are kneeling next to each other in front of a ball,quarters boy leg future forepart bottle,0.37052038,0.42985293411073233
Some boys are kneeling next to each other in front of a ball,boy leg future forepart bottle,0.40461487,0.4275184839963913
There are no boys kneeling next to each other in front of a ball,boy leg future forepart bottle,0.139155,0.47727867251350764
A tan dog is running through the brush,color pet running shower,0.31933594,0.4861984848976135
"A dog, which is tan, is running through the brush",cow dark running shower,0.34476918,0.5685264840722084
A tan dog is resting near a brush,color pet holiday vicinity shower,0.16807792,0.4280222015721457
A white dog with beige spots is running through a field,color pet color wound running grassland,0.6464544,0.43832733233769733
A white dog with beige spots is speeding through a field,color pet color wound pushing grassland,0.5138422,0.44542725462662547
There is no white dog with beige spots running through a field,color pet color wound running grassland,0.36630315,0.45032732423983124
A horse and its rider are leaping quickly over a barrier,cow bike running straight hamper,0.37684447,0.4563439157274034
A horse and its rider are leaping over a barrier,cow bike running hamper,0.34205532,0.49799468368291855
A horse and its rider are not leaping over a barrier,cow bike running hamper,0.3136915,0.4973490693989922
The horse is leaping over the rider at the barrier,cow running bike hamper,0.34990197,0.5326494574546814
A hurdle is being leapt by a horse that has a rider on its back,hamper being plunge cow bike restore,0.2799975,0.5694266486167908
A horse is leaping a hurdle and has a rider on its back,cow running hamper bike restore,0.288673,0.5476945780572438
A horse with no rider is falling over a hurdle,cow bike landing hamper,0.42709124,0.528932735323906
Some football players in red and white are jumping and hugging,phone staff color color plunge wrapping,0.19824064,0.3967214258093583
Football players in red and white are jumping and hugging each other,telephone staff color color plunge wrapping,0.19077912,0.4263476848602295
There are no football players in red and white jumping and hugging each other,phone staff color color plunge wrapping,0.13870041,0.4554718380624598
Two teammates are lifting a football player in a red and white uniform,give crew rise phone role color color garment,0.32202032,0.39804436763127643
A football player in a red and white uniform is being lifted by two teammates,phone role color color garment being rise make crew,0.29554296,0.398479496439298
A football player in a red and white uniform is being pulled down by two teammates,phone role color color garment being pull make crew,0.2755295,0.40252344727516176
Two teenage girls are wearing fancy dresses at an event,give young boy garment fascinate clothing happening,0.13849138,0.3809569383922376
Two girls in their teens are wearing fancy dresses at an event,give boy young garment fascinate clothing happening,0.15395632,0.4032061979884193
Two old ladies are wearing worn dresses at home,give past man garment garment clothing family,0.11974725,0.36310969665646553
A woman in a white dress and a woman in a blue dress are standing on a stage,man color garment man dark garment standing stage,0.3254471,0.46205240946549636
A woman in white clothing and a woman in a blue dress are standing on a stage,man color clothing man dark garment standing stage,0.3431841,0.4448152709007263
A woman in a white dress and a woman in a blue dress are standing beside a stage,man color garment man dark garment standing neighborhood stage,0.22405586,0.44806977333845915
A white woman is standing on a woman dressed in blue on a stage,color man standing man garment dark stage,0.27349612,0.4443097540310451
Two women with black hair are standing steadily in front of a plywood wall,give man dark hair standing stabilise forepart lumber mural,0.38196474,0.3789474574419168
Two women with black hair are standing in front of a plywood wall,give man dark hair standing forepart lumber mural,0.46641773,0.38672556307004846
There is no woman with black hair standing in front of a plywood wall,man dark hair standing forepart lumber mural,0.3428732,0.4459943330806235
"Two women with folded arms, who are young, are looking at the screen",give man round armour young looking panel,0.098279506,0.4844957201377205
Two young women with folded arms are looking at the screen,give young man round armour looking panel,0.07665185,0.4062524092824836
Two young women with folded arms are looking away from the screen,give young man round armour looking depart panel,-0.03867519,0.4040699033510117
A group of students in uniforms is listening attentively at the front of the class,crew learn clothing interrogation attentiveness forepart classify,0.4587859,0.44643623914037434
Some students in uniforms are listening attentively at the front of the class,learn clothing interrogation attentiveness forepart classify,0.37257728,0.4303675365447998
A group of students in uniforms is ignoring the front of the class,crew learn clothing disfavor forepart classify,0.41153938,0.45474753690802533
A classroom full of students is looking in the same direction inside a bamboo structure,classify filling learn looking leadership ingress lumber texture,0.35525298,0.4153721538873819
A classroom full of students is looking attentively in the same direction inside a bamboo structure,classify filling learn looking attentiveness leadership ingress lumber texture,0.46862894,0.41616698503494265
There is no classroom full of students looking in the same direction inside a bamboo structure,classify filling learn looking leadership ingress lumber texture,0.240223,0.4190811581081814
A boy is jumping off a platform and two other boys are standing and watching,boy plunge panel make boy standing seeing,0.7148924,0.5066407607949298
A boy is jumping off a platform and two other boys are standing and staring at him,boy plunge panel make boy standing looking,0.72473246,0.5234836268424988
A boy is jumping on a platform and two other boys are sitting absentmindedly,boy plunge panel make boy standing unwillingness,0.63130486,0.4429946608013577
Three boys are jumping off a platform,quarters boy plunge panel,0.45770866,0.4131457060575485
Some boys are jumping off a platform,boy plunge panel,0.5675299,0.42680282484401355
Nobody is jumping off a platform,somebody plunge panel,0.16724876,0.46381489634513856
A group of kids is playing on a structure which is colorful,crew boy running texture color,0.52529573,0.49415383619420666
A group of kids is playing on a colorful structure,crew boy running color texture,0.5246836,0.4639905254046122
A group of kids is staring at a colorful structure,crew boy looking color texture,0.5294896,0.5016592423121135
"Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior",quarters average forepart boy quarters boy somebody boy rise crimp color ingress,0.3515808,0.42982259889443714
"The grotto with a pink interior is being climbed by four middle eastern children, three girls and one boy",crimp color ingress being rise quarters average forepart boy quarters boy somebody boy,0.37713355,0.43843348245871694
There is no one climbing on the grotto with a pink interior,somebody rise crimp color ingress,0.08445688,0.5182807624340058
A group of people is sitting relaxed on both sides of a red stone monument,crew folk standing relieve part color lumber remind,0.13116984,0.4411304369568825
A group of people is sitting on both sides of a red stone structure,crew folk standing part color lumber texture,0.2187945,0.4123134911060333
A group of people is standing on both sides of a red stone structure,crew folk standing part color lumber texture,0.40289643,0.41073106906630774
The group of people is sitting on the ground outside a monument,crew folk standing grassland depart remind,0.33438462,0.45455714589671087
Some people are sitting on the ground outside a monument,folk standing grassland depart remind,0.32489413,0.4015245959162712
The group of people is not sitting on the ground outside a monument,crew folk standing grassland depart remind,0.33137554,0.4719391465187073
"A child, who is small, is outdoors climbing steps outdoors in an area full of grass",boy young departure rise stage departure vicinity filling grassland,0.5803824,0.5084152447766271
A small child is outdoors climbing steps in a grassy area,young boy departure rise stage grassland vicinity,0.6385897,0.47136869600840975
A small child is lying outdoors in a grassy area,young boy deceit departure grassland vicinity,0.4645455,0.4320343405008316
A little child in a pink sweater is climbing a concrete staircase,young boy color jacket rise build staircase,0.6320106,0.48703264054797946
A small child in a pink sweater is climbing a concrete staircase,young boy color jacket rise build staircase,0.62405026,0.4903776276679266
There is no small child in a pink sweater climbing a concrete staircase,young boy color jacket rise build staircase,0.26796928,0.5021261789581992
The black bird is sitting comfortably in a leafless tree,dark airplane standing ease nonfiction lumber,0.5178565,0.422574404038881
The black bird is sitting in a leafless tree,dark airplane standing nonfiction lumber,0.5290084,0.423527998082778
The black bird is not sitting in a leafless tree,dark airplane standing nonfiction lumber,0.4445725,0.4385363625155555
"A bird, which is black, is sitting on a dead tree",airplane dark standing funeral lumber,0.54957783,0.49566097635971873
A black bird is sitting on a dead tree,dark airplane standing funeral lumber,0.57058316,0.40537251234054567
A black bird is taking flight from a dead tree,dark airplane seizing airplane funeral lumber,0.63509905,0.38121752275360954
A dead bird is near a black man sitting on a tree,funeral airplane vicinity dark man standing lumber,0.6282863,0.4142555821509588
A child in orange is playing outdoors with a snowball,boy color running departure bottle,0.23768035,0.46462928503751755
A kid in orange is playing outside with a snowball,boy color running depart bottle,0.29398495,0.4787296950817108
There is no kid in orange playing outside with a snowball,boy color running depart bottle,0.1823127,0.49324941635131836
A child is making a snow ball,boy make rainfall bottle,0.2984826,0.43962738911310834
A snow ball is being made by a child,rainfall bottle being make boy,0.29935193,0.4791397452354431
A child is smashing a snow ball,boy destruction rainfall bottle,0.3677347,0.43418025970458984
Three people are sitting on a bench under some palm trees,quarters folk standing panel leg lumber,0.13646969,0.3506160080432892
A few people are sitting on a bench under some palm trees,folk standing panel leg lumber,0.14529133,0.3908850848674774
Three people are standing by a bench under some palm trees,quarters folk standing panel leg lumber,0.33479315,0.3812199698554145
The people are sitting aimlessly on a bench in front of a restaurant,folk standing unwillingness panel forepart food,0.31544107,0.40494383374849957
The people are sitting on a bench in front of a restaurant,folk standing panel forepart food,0.27116165,0.4183737337589264
The people are not sitting on a bench in front of a restaurant,folk standing panel forepart food,0.37837726,0.4351825745482194
The people are sitting in a restaurant in front of the beach,folk standing food forepart holiday,0.23638746,0.41313820746209884
Two people are sitting in lawn chairs and are reading books,give folk standing grassland furniture learn paper,0.43512776,0.3560243939098559
Some people are sitting in lawn chairs and are reading books,folk standing grassland furniture learn paper,0.48806494,0.3847070336341858
There is no one sitting in lawn chairs and reading books,somebody standing grassland furniture learn paper,0.23941861,0.4464411536852519
Two people in two chairs are reading pleasantly,give folk make furniture learn favour,0.35227126,0.3537244002024333
Two people in two chairs are reading,give folk make furniture learn,0.3498449,0.3184422701597214
Two people in two chairs are talking,give folk make furniture talking,0.5779411,0.3611219624678294
The back of a small black dog is being sniffed by the brown dog,restore young dark pet being squelch dark pet,0.6056269,0.488807879961454
The brown dog is sniffing the back of a small black dog,dark pet pushing restore young dark pet,0.492369,0.5122293631235758
The brown dog is not sniffing the back of a small black dog,dark pet pushing restore young dark pet,0.2949242,0.5096274451775984
A large brown dog and a small grey dog are standing on a rocky surface,quantity dark pet young dark pet standing mountain coating,0.5848371,0.3914827803770701
A big brown dog and a small grey dog are standing on a rocky surface,quantity dark pet young dark pet standing mountain coating,0.6008731,0.3918767472108205
There is no large brown dog and small grey dog standing on a rocky surface,quantity dark pet young dark pet standing mountain coating,0.5011264,0.4071916490793228
Three boys are carefully walking on rocks along a river,quarters boy attentiveness walk mountain go flowing,0.6783682,0.39105504088931614
Three boys are walking on rocks along a river,quarters boy walk mountain go flowing,0.6968248,0.43987329800923664
Three boys are resting on rocks along a river,quarters boy holiday mountain go flowing,0.46888363,0.41944433053334557
Three boys are rocking the walk along the river,quarters boy turning walk go flowing,0.65889394,0.45030957063039145
The men in brown shorts are walking on the rocks beside a river,man dark shorten walk mountain neighborhood flowing,0.62204665,0.47547062805720736
The man in brown colored shorts is walking on the rocks beside a river,man dark color shorten walk mountain neighborhood flowing,0.59736454,0.4846237301826477
The men in brown shorts are not walking on the rocks beside a river,man dark shorten walk mountain neighborhood flowing,0.5668714,0.49018832770260895
A dog is jumping for a Frisbee in the snow,pet plunge freebooter rainfall,0.40660802,0.3708621382713318
The dog is jumping for a Frisbee in the snow,pet plunge freebooter rainfall,0.4004956,0.3820385247468948
There is no dog jumping for a Frisbee in the snow,pet plunge freebooter rainfall,0.32326525,0.3966985061055138
A black dog in the snow is jumping off the ground and catching a stick,dark pet rainfall plunge grassland seizing stand,0.43408814,0.436316769856673
A black dog in the snow is leaping off the ground and catching a stick,dark pet rainfall running grassland seizing stand,0.55365074,0.46577697075330293
A black dog in the snow is jumping onto the ground and missing a stick,dark pet rainfall plunge go grassland loss stand,0.46012172,0.43449206535632795
A man elegantly dressed in black is wearing an elaborate black mask,man simple garment dark garment explain dark disguise,0.60813797,0.46016512404788623
A man dressed in black is wearing an elaborate black mask,man garment dark garment explain dark disguise,0.7592064,0.46496555993431493
There is no man dressed in black wearing an elaborate black mask,man garment dark garment explain dark disguise,0.39253956,0.4702325165271759
A man is holding a mask in his raised hand,man seizing disguise rise man,0.64330184,0.4280582105412203
A mask is being held by a man in his raised hand,disguise being happening man rise man,0.6349244,0.47724671426572296
There is no man holding a mask in his raised hand,man seizing disguise rise man,0.22374831,0.44839182164933944
"Two children are peering over a ledge, which is rusty",give boy looking staircase corrupt,0.38246462,0.5456936985254288
Two children are peering over a rusty ledge,give boy looking corrupt staircase,0.30492234,0.47817975983900185
Two children are leaning on a rusty ledge,give boy turning corrupt staircase,0.20727989,0.48301491667242613
Two children are crouching under some bars made of metal,give boy exclaiming quarters make element,0.21645659,0.37461765110492706
Two children are crouching under some metal bars,give boy exclaiming element quarters,0.29216474,0.3559129343313329
Two children are stretching over some metal bars,give boy spreading element quarters,0.38797304,0.36243550594036394
"The player in purple, white and black is playing near the end of the field",role color color dark running vicinity end grassland,0.58040655,0.4730790096979875
"A player in purple, white and black is playing near the end of the field",role color color dark running vicinity end grassland,0.5700308,0.46405760600016666
"The player in purple, white and black is not playing near the end of the field",role color color dark running vicinity end grassland,0.545599,0.47812789899331554
The black player is making the white player a play near the end of a purple field,dark role make color role role vicinity end color grassland,0.46706638,0.45981391750533007
A man is wearing a sports uniform and is running down the field,man garment clothing garment running grassland,0.8169955,0.48483250141143797
A sports uniform is being worn by a man who is running down the field,clothing garment being garment man running grassland,0.8569324,0.5207255171692889
A man is naked and is lying in the field,man dark deceit grassland,0.5229537,0.49668656662106514
A man on a bicycle is riding on the beach,man bike sailing holiday,0.6930808,0.5517637644495282
A man on a bike is riding on the shore,man bike sailing sailing,0.84150416,0.5723847150802612
There is no man on a bicycle riding on the beach,man bike sailing holiday,0.4209272,0.5393535097440084
One person is riding a bicycle in the sand beside the ocean,somebody man sailing bike grassland neighborhood vessel,0.57843554,0.4480947911739349
A person is riding a bicycle in the sand beside the ocean,man sailing bike grassland neighborhood vessel,0.63659364,0.4644433291334855
A person is stopping the bicycle in the sand beside the ocean,man halt bike grassland neighborhood vessel,0.5678805,0.47375268371481644
A large duck is flying over a rocky stream,quantity cow airplane mountain flowing,0.4343729,0.45466024960790363
"A duck, which is large, is flying over a rocky stream",cow quantity airplane mountain flowing,0.45652193,0.5413875877857208
A large duck is perching over a rocky stream,quantity cow standing mountain flowing,0.3094105,0.4757494886716207
"A large stream is full of rocks, ducks and flies",quantity flowing filling mountain cow airplane,0.46537876,0.46944209602144027
A seabird is slowly flying over some rocks,sailing quiet airplane mountain,0.59556925,0.4962501342479999
A seabird is flying over some rocks,sailing airplane mountain,0.5977577,0.50880920345133
There is no seabird flying over some rocks,sailing airplane mountain,0.3006665,0.5121662666400274
The kids are chasing each other in the sand,boy hunting grassland,0.33230057,0.4614744186401367
The children are chasing each other in the sand,boy hunting grassland,0.34205562,0.466582165314601
The kids are not chasing each other in the sand,boy hunting grassland,0.23167534,0.4644554172243391
A little boy is running on the ground and playing with a little girl,young boy running grassland running young boy,0.7612047,0.4640395126559518
The little boy is running on the ground and playing with a little girl,young boy running grassland running young boy,0.75492847,0.4566173092885451
There is no little boy running on the ground and playing with a little girl,young boy running grassland running young boy,0.35576412,0.44859398707099585
Two small children are playing with a toy car in the street,give young boy running pet car road,0.64776343,0.4649961747621235
"Two children, who are small, are playing with a toy car in the street",give boy young running pet car road,0.6538432,0.5091977715492249
Two small children are idling in the street,give young boy wandering road,0.6826507,0.46015964661325726
A daughter is being pushed by her father on a go-kart and another girl is watching,offspring being pushing man go somebody boy seeing,0.4299808,0.4860840152811121
A father is pushing his daughter on a go-kart and another girl is watching,man pushing offspring go somebody boy seeing,0.4981874,0.4827847207585971
A father is pulling his daughter on a go-kart and another girl is looking away,man pull offspring go somebody boy looking depart,0.40211797,0.4702757803293375
A girl is pushing a go-kart and a daughter is watching her father,boy pushing go offspring seeing man,0.3739143,0.5009343028068542
A dog is quickly running uphill,pet straight running rise,0.5494952,0.44632279872894287
A dog is running uphill,pet running rise,0.7491604,0.524829712178972
A dog is running downhill,pet running landing,0.7027408,0.4609488472342491
A dog is running up a hill full of grass,pet running mountain filling grassland,0.8247298,0.5060344561934471
A dog is running up a grassy hill,pet running grassland mountain,0.8143069,0.5264187668051038
There is no dog running up a grassy hill,pet running grassland mountain,0.45033014,0.5296449661254883
A golden dog is running through a field of tall grass,money pet running grassland mountain grassland,0.6009811,0.4221621500818353
The golden dog is running through a field of tall grass,money pet running grassland mountain grassland,0.6100699,0.43087633659965113
A golden dog is sitting in a field of tall grass,money pet standing grassland mountain grassland,0.6005556,0.41394951782728495
A brown dog is running through the grass which is tall and green,dark pet running grassland mountain grassland,0.6260557,0.4579529393286932
A brown dog is running through tall green grass,dark pet running mountain grassland grassland,0.6337471,0.379228297401877
There is no brown dog running through tall green grass,dark pet running mountain grassland grassland,0.48370486,0.3970722059408824
Two dogs are cheerfully playing on the beach,give pet exhilaration running holiday,0.66892004,0.32168906554579735
Two dogs are playing on the beach,give pet running holiday,0.56429815,0.32773399353027344
Two dogs are resting on the beach,give pet holiday holiday,0.45251587,0.33807152780619537
A couple of white dogs are running and jumping along a beach,family color pet running plunge go holiday,0.42280924,0.4119230270385742
Two white dogs are running and jumping along a beach,give color pet running plunge go holiday,0.43461716,0.3268892665704091
There are no white dogs running and jumping along a beach,color pet running plunge go holiday,0.29701412,0.42244571447372437
The large brown dog is running outdoors in the dirt,quantity dark pet running departure wickedness,0.39039928,0.4225257354624131
The large brown dog is running outside in the dirt,quantity dark pet running depart wickedness,0.48872685,0.4317854958422044
The large brown dog is not running outside in the dirt,quantity dark pet running depart wickedness,0.31607223,0.44574548800786334
A dog is running alongside a fence on a dirt track,pet running straight framework wickedness follow,0.48708892,0.4225846396552192
A dog is running alongside a fence on a track full of dirt,pet running straight framework follow filling wickedness,0.5426059,0.4319512531870887
A dog is sitting by a fence on a dirt track,pet standing framework wickedness follow,0.22546393,0.4259252898833331
A young girl in a coat made for winter is jumping off a boulder into the sand at a beach,young boy jacket make cooling plunge crimp grassland holiday,0.2749744,0.4665343255707712
A young girl in a winter coat is jumping off a boulder into the sand at a beach,young boy cooling jacket plunge crimp grassland holiday,0.28162152,0.44951944748560585
There is no young girl in a winter coat jumping off a boulder into the sand at a beach,young boy cooling jacket plunge crimp grassland holiday,0.21502343,0.4741878124975389
A girl is jumping off a rock and another is standing on it,boy plunge mountain somebody standing,0.35716182,0.49443647422288595
One girl is jumping off a rock and another is standing on it,somebody boy plunge mountain somebody standing,0.34153944,0.4641819715499878
A girl is jumping on a rock and another is sitting on it,boy plunge mountain somebody standing,0.2593381,0.48477255670647873
The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks,man dark hair garment jacket standing nonfiction panel bottle liquor liquor,0.46746626,0.46730740240642005
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,man dark hair garment jacket standing panel bottle liquor liquor,0.5005637,0.48184292739437473
The man with brown hair is not wearing sunglasses and is not sitting at a table with cans of soda and other drinks,man dark hair garment jacket standing panel bottle liquor liquor,0.43100703,0.5015092076677264
A young man with brown hair and shades is sitting in front of some cans of soda,young man dark hair color standing forepart bottle liquor,0.46369785,0.4937015043364631
A young man with brown hair and sunglasses is sitting in front of some cans of soda,young man dark hair jacket standing forepart bottle liquor,0.45250472,0.48358795598701193
There is no young man with brown hair and sunglasses sitting in front of some cans of soda,young man dark hair jacket standing forepart bottle liquor,0.35411072,0.4885603040456772
A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion,man garment dark color garment color dark cape seizing speech discover vicinity somebody garment clothing,0.15044975,0.417946461836497
The woman wearing the blue and white uniform with a white and blue hat is keeping her mouth open and is near others who are dressed in the same fashion,man garment dark color garment color dark cape seizing speech discover vicinity somebody garment clothing,0.15527222,0.44052646007943663
A woman wearing casual clothing is keeping her mouth closed and is near other people dressed differently,man garment simple clothing seizing speech halt vicinity folk garment replace,0.22207886,0.3861445665359497
"A woman is wearing a shirt, which is blue, with a white vest and a white cap and is talking and marching",man garment garment dark color garment color cape talking walk,0.34656286,0.5004659857068743
A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching,man garment dark jacket color garment color cape talking walk,0.3662532,0.467686491627847
"There is no woman wearing a blue shirt with a white vest and a white cap, talking and marching",man garment dark jacket color garment color cape talking walk,0.24015594,0.4854591969520815
A man is uninterestedly holding a sign and is seeking money,man unwillingness seizing indicate looking money,0.8323385,0.5004791592558225
A man is holding a sign and is seeking money,man seizing indicate looking money,0.8505006,0.5392632484436035
There is no man holding a sign and seeking money,man seizing indicate looking money,0.30039394,0.5064973123371601
A man is seeking a sign and is holding some money,man looking indicate seizing money,0.81634355,0.5424296926049625
A bearded man is standing by a shopping cart and is holding a cardboard sign,hair man standing shopping car seizing paper indicate,0.61357033,0.5334879612922668
One bearded man is standing by a shopping cart and is holding a cardboard sign,somebody hair man standing shopping car seizing paper indicate,0.60532176,0.5076939028043014
A bearded man is sitting by a shopping cart and is dropping a cardboard sign,hair man standing shopping car landing paper indicate,0.5067202,0.5474641422430674
The snowboarder is doing a flip over a mound of snow,freebooter turning crimp rainfall,0.2695561,0.4258920692262195
A snowboarder is doing a flip over a mound of snow,freebooter turning crimp rainfall,0.27221757,0.41216494072051274
There is no snowboarder doing a flip over a mound of snow,freebooter turning crimp rainfall,0.19704792,0.43134224143895233
Somebody is leaping in the air on a board,somebody running airplane panel,0.5333351,0.5873543421427408
Somebody is jumping in the air on a board,somebody plunge airplane panel,0.4743103,0.5624874552090963
There is nobody jumping in the air on a board,somebody plunge airplane panel,0.18944465,0.5328959743181865
A large crowd in warm clothing is posing for a camera,quantity gathering warmness clothing pretending rum,0.4752245,0.44865246195542186
"A crowd, which is large, in warm clothing is posing for a camera",folk quantity warmness clothing pretending rum,0.4474397,0.5069725461628126
A large crowd in warm clothing is walking away from a camera,quantity gathering warmness clothing walk depart rum,0.65237105,0.4757505625486374
A crowd is posing for a large camera man in heavy clothing,gathering pretending quantity rum man toughness clothing,0.5232442,0.43859682764325825
"Two men, a woman, and two young boys are standing aimlessly in front of a large gathering of people outside a building",give man man make young boy standing unwillingness forepart quantity gathering folk depart build,0.42659426,0.3962815098984297
"Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building",give man man make young boy standing forepart quantity gathering folk depart build,0.4595856,0.4316957431870538
"Two men, a woman, and two young boys are sitting in front of a large gathering of people outside a building",give man man make young boy standing forepart quantity gathering folk depart build,0.18308172,0.4272442153982214
"A girl, who is little, with blond hair is smiling and sitting on a swing",boy young hair hair humour standing squelch,0.15447053,0.4851054870165311
A little girl with blond hair is smiling and sitting on a swing,young boy hair hair humour standing squelch,0.1583077,0.43940598314458673
There is no little girl with blond hair smiling and sitting on a swing,young boy hair hair humour standing squelch,0.12995441,0.454680393571439
A blond kid in green is sitting on a swing,hair boy grassland standing squelch,0.28314373,0.415439142121209
A blonde boy in green is sitting on a swing,hair boy grassland standing squelch,0.36231288,0.42426114943292403
A blonde boy in green is standing on a swing,hair boy grassland standing squelch,0.45753452,0.4345305860042572
A blonde in green is sitting by a swinging boy,hair grassland standing turning boy,0.31082433,0.4899580478668213
Music is being performed by four people outdoors,musicality being act quarters folk departure,0.46853396,0.39088467756907147
Four people are performing music outdoors,quarters folk running musicality departure,0.40745792,0.3365864207347234
Four people are silently standing outdoors,quarters folk quiet standing departure,0.72855836,0.4223191241423289
The man in the white hat is playing guitar on stage,man color cape running cigarette stage,0.41624928,0.4910210476202123
A man in a white hat is playing guitar on stage,man color cape running cigarette stage,0.4172663,0.476042743991403
A man in a white hat is getting off stage,man color cape get stage,0.66073745,0.5183467308680216
A white man is staging a hat and a playing guitar,color man stage cape running cigarette,0.4561311,0.4859129611183615
A man is participating in a bmx race,man attend bike running,0.7793434,0.5307326041735135
A man is participating in a race for bmxs,man attend running rum,0.3793117,0.5333000762122018
A man is not participating in a bmx race,man attend bike running,0.44315687,0.5311227142810822
A man in a red uniform is swiftly making a jump in a dirt bike race,man color garment straight make plunge wickedness bike running,0.72246057,0.4927431323698589
A man in a red uniform is making a jump in a dirt bike race,man color garment make plunge wickedness bike running,0.7244235,0.4951582407951355
There is no man in a red uniform making a jump in a dirt bike race,man color garment make plunge wickedness bike running,0.4360333,0.49793506356386036
A man in a red uniform is racing and making a jump over a bike in the dirt,man color garment running make plunge bike wickedness,0.7047713,0.5178405812808445
A happy family is posing by the fireplace,celebration family pretending fireplace,0.80446607,0.530146612570836
"A family, which looks happy, is posing by the fireplace",family seeing celebration pretending fireplace,0.83835757,0.5816779832045237
A sad family is posing by the fireplace,regret family pretending fireplace,0.80186313,0.5480622695042536
The family is posing by a mantel and a Christmas tree,family pretending cape holiday lumber,0.6733245,0.49063276251157123
A family is posing by the mantel and the Christmas tree,family pretending cape holiday lumber,0.6980012,0.48609375291400486
There is no family posing by the mantel and the Christmas tree,family pretending cape holiday lumber,0.37997082,0.48708874300906535
Two twin preteen boys are dueling with sticks,give young forepart boy dispute bottle,0.6033107,0.4079117141664028
Two twin preteen kids are dueling with sticks,give young forepart boy dispute bottle,0.5133795,0.401587288826704
Two twin preteen boys are playing with cards,give young forepart boy running paper,0.5178437,0.375551708539327
Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform,give boy garment dark clothing excitement pushing chain lumber panel,0.6622972,0.4593024412790934
Two boys are wearing brown shirts and are tugging at a rope on a wooden platform,give boy garment dark clothing pushing chain lumber panel,0.67063504,0.44580462023063944
Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,give boy garment dark clothing pushing chain lumber panel,0.30786294,0.41488390057175245
An opponent is tackling a soccer player,opposition treatment phone role,0.17320834,0.3787493651563471
A soccer player is being tackled by his opponent,phone role being deal opposition,0.1448489,0.4132415413856506
