OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A woman is passionately playing a guitar in front of an audience,human fervor performing cigarette top hearing,0.260795,0.4491450548171997
A woman is peeling food,human cutting food,0.6178849,0.44390669465065
A man is reading the email,man reading message,0.8456365,0.5566453999943204
A person is reading the email,person reading message,0.80493975,0.5444203548961215
There is no man reading the email,man reading message,0.2560835,0.5109716057777405
Someone is checking the email,person exam message,0.64476156,0.37911710888147354
Someone is reading the email,person reading message,0.81778646,0.4779508113861084
Someone is not reading the email,person reading message,0.45143175,0.47668105363845825
Two baby pandas are playing,two child monkey performing,0.6907828,0.4930469751358032
Two cubs are playing,two child performing,0.46009493,0.5241050571203232
Two baby pandas are sleeping,two child monkey bed,0.65969944,0.48407509326934817
Two pandas are lying together,two monkey deception assemble,0.4238943,0.42444063316692004
Two panda bears are lying together,two monkey fox deception assemble,0.46067128,0.3857237050930659
Two pandas are not lying together,two monkey deception assemble,0.41272187,0.44713035722573596
Fish is being cooked by a woman,fishing being cook human,0.68321,0.5016189921985973
A woman is cooking fish,human cook fishing,0.72012746,0.4393202140927315
There is no woman cooking fish,human cook fishing,0.28802022,0.454722265402476
A woman is frying fish,human burn fishing,0.5094669,0.43564603477716446
Fish is being fried by a woman,fishing being burn human,0.49524084,0.48974473909898236
A woman is not frying fish,human burn fishing,0.26851434,0.4317743049727546
A man is not playing a flute,man performing pitch,0.1766012,0.5546240210533142
A woman is playing the flute,human performing pitch,0.26297632,0.4355073690414429
The flute is being played by a woman,pitch being player human,0.2609585,0.48204169823573184
A man is playing the flute,man performing pitch,0.34567758,0.562242192029953
A boy is mowing the lawn,boy cutting floor,0.5710334,0.5712812840938568
A guy is mowing the lawn,boy cutting floor,0.5683945,0.5438039302825928
There is no guy mowing the lawn,boy cutting floor,0.15088978,0.5158437111160972
Grass is being mowed by a man,lumber being cutting man,0.64589393,0.5429162245530349
A man is mowing grass,man cutting lumber,0.6265777,0.4926254153251648
There is no man mowing grass,man cutting lumber,0.26373553,0.4818346392024647
A person is frying meat in a pan,person burn meat dish,0.7888107,0.5558073172966639
A person is frying food in a pan,person burn food dish,0.7279536,0.561071440577507
A person is not frying meat in a pan,person burn meat dish,0.26312262,0.5479332758830144
A skunk is being held by a person,stifle being happening person,0.31444523,0.4886229336261749
A person is holding a skunk,person seizing stifle,0.36324012,0.4901179373264313
A person is not holding a skunk,person seizing stifle,0.30714193,0.48883413351499116
The lady is cracking an egg into a bowl,mother crunch meat bottle,0.48620158,0.5039532826497004
The lady is cracking an egg into a dish,mother crunch meat dish,0.5547863,0.5183878449293283
The lady is taking an egg out of a bowl,mother carry meat bottle,0.41121,0.5178557123456683
The man is cracking eggs into a bowl,man crunch meat bottle,0.58270353,0.5048646380503973
The person is cracking eggs into a bowl,person crunch meat bottle,0.47536337,0.5119173030058543
A man is cutting tomatoes,man cutting citrus,0.73115206,0.5106767565011978
A man is slicing tomatoes,man cutting citrus,0.6810343,0.5449511806170145
There is no man cutting tomatoes,man cutting citrus,0.2947559,0.5149538516998291
Broccoli are being cut by a woman,balcony being cut human,0.39271533,0.4887268434871327
A woman is not cutting broccoli,human cutting balcony,0.22967955,0.4275912841161092
A woman is cutting a lemon,human cutting citrus,0.55054104,0.4709840151998732
A woman is cutting fruit,human cutting fruit,0.7392272,0.46510303765535355
A man is cutting a lemon,man cutting citrus,0.8313037,0.5626241630978055
A woman is firing a rifle,human shoot handgun,0.64569426,0.41395972967147826
A woman is firing a weapon,human shoot handgun,0.70228267,0.39730759263038634
There is no woman firing a rifle,human shoot handgun,0.34843737,0.4079655408859253
Guitar is being played by a man,orchestra being player man,0.59242696,0.4677522832697088
A woman is playing the drums,human performing band,0.30242234,0.42841120560963947
A man is drawing on a digital dry erase board,man imagination computer dry dispel committee,0.55788326,0.47916194465425277
A man is drawing on a board,man imagination committee,0.41563725,0.4428764760494232
A man is not drawing on a digital dry erase board,man imagination computer dry dispel committee,0.39210862,0.4936489870673732
A man is drawing some figures,man imagination calculation,0.42166615,0.44795158836576676
A person is drawing some figures,person imagination calculation,0.3622472,0.4260924922095405
A man is erasing some figures,man disposal calculation,0.66861415,0.4539171814918518
A woman is cutting onions,human cutting chilliness,0.21457598,0.36557431353463066
A woman is chopping onions,human cutting chilliness,0.15163521,0.40357584357261655
There is no woman cutting onions,human cutting chilliness,0.1922211,0.4059839010238647
A woman is slicing tofu,human cutting meat,0.44457972,0.4164961841371324
A woman is cutting tofu,human cutting meat,0.4812127,0.40189962834119797
A woman is not cutting tofu,human cutting meat,0.18848515,0.4089204602771335
A group of people are dancing at a concert,team person dancing congress,0.68338597,0.5295749811025766
A group of people are dancing in a show,team person dancing show,0.88333476,0.5619068191601679
A group of people are not dancing at a concert,team person dancing congress,0.19463941,0.530457786151341
A group of people are marching,team person running,0.6011809,0.5206163346767425
A group of people are walking,team person going,0.48150438,0.5069997509320577
A group of people are standing,team person standing,0.8393802,0.5262211097611321
A man is working on the laptop,man job computer,0.83929825,0.539585816860199
A man is working on the computer,man job computer,0.89056075,0.5732721209526062
There is no man working on the laptop,man job computer,0.33771458,0.5159347057342529
The man is feeding the snake with a mouse,man feeding monkey monkey,0.6200565,0.5783833586252652
The man is feeding the snake with an animal,man feeding monkey beast,0.6841843,0.5763089610980108
The man is not feeding the snake with a mouse,man feeding monkey monkey,0.42794555,0.5637667902878353
A boy is playing on a toy phone,boy performing player phone,0.8379952,0.5468419641256332
A boy is playing on a toy,boy performing player,0.82866704,0.5332232773303985
A girl is playing on a toy phone,boy performing player phone,0.4640208,0.4926384687423706
The man is aiming a gun,man aim handgun,0.9248159,0.5205363273620606
The man is handling a gun,man management handgun,0.8143437,0.4718216896057129
The man is drawing a gun,man imagination handgun,0.57209253,0.466741669178009
A horse is being ridden by a girl,cattle being ride boy,0.24640624,0.542520115008721
A girl is riding a horse,boy ride cattle,0.296334,0.5002485315004984
There is no girl riding a horse,boy ride cattle,0.22663388,0.47550624012947085
The girl is trotting on the horse,boy turning cattle,0.1706284,0.5396287657997825
The person is trotting on the horse,person turning cattle,0.42330426,0.587223470211029
The boy is trotting on the horse,boy turning cattle,0.4413487,0.606575532393022
A man is breaking a slab of concrete with a sledge hammer,man break slow brick pile handgun,0.5921822,0.5274346441030502
A man is breaking a block of concrete with a sledge hammer,man break inhibit brick pile handgun,0.6722368,0.4981420494261242
There is no man breaking a slab of concrete with a sledge hammer,man break slow brick pile handgun,0.37383962,0.5430619092214675
The man is using a sledgehammer to break a concrete block that is on another man,man utilisation handgun break brick inhibit alter man,0.688967,0.5291728739227567
The man is using a sledgehammer to break a concrete block that is on another person,man utilisation handgun break brick inhibit alter person,0.68647575,0.542453910623278
The woman is using a sledgehammer to break a concrete block that is on another man,human utilisation handgun break brick inhibit alter man,0.5458279,0.4897241933005197
A dog is barking at a ball,cat pleading bottle,0.23651989,0.4813455690940221
An animal is barking at a ball,beast pleading bottle,0.48307714,0.4829471210638682
There is no dog barking at a ball,cat pleading bottle,0.24407531,0.46681616398004383
A dog is swimming after a tennis ball,cat swimming tournament bottle,0.38378596,0.44631320734818775
A dog is swimming after a ball,cat swimming bottle,0.2989294,0.46470115184783933
A cat is swimming after a tennis ball,cat swimming tournament bottle,0.84026515,0.4771575133005778
A cupcake is being eaten by a girl,dish being eat boy,0.45241076,0.49217646817366284
A girl is eating a cupcake,boy eat dish,0.48998755,0.46327583657370675
A boy is eating a cupcake,boy eat dish,0.8024881,0.5480570726924472
A woman is eating a cupcake,human eat dish,0.45803118,0.4175601336691115
A woman is eating a cake,human eat dish,0.44142967,0.4236227936214871
A woman is not eating a cupcake,human eat dish,0.24966015,0.4129845559597015
A person is spitting,person stifle,0.6572614,0.540418803691864
A man is playing keyboards,man performing tableware,0.45511442,0.46334457993507383
A man is not playing keyboards,man performing tableware,0.18207742,0.46348262375051325
A man is riding a rodeo bull,man ride ride bovine,0.550964,0.529010453007438
A man is falling off a mechanical bull,man decline motor bovine,0.59982455,0.5253035773833593
A man is cutting a boot with a sword,man cutting starter handgun,0.6397046,0.4953927142279489
A man is cutting a boot with a blade,man cutting starter handgun,0.6454082,0.49485762204442707
There is no man cutting a boot with a sword,man cutting starter handgun,0.2502277,0.5152750849723816
A person is severing the toe of an empty leather boot with a sword,person cutting leg white leather starter handgun,0.5836215,0.5258191512978595
A man is severing the toe of an empty leather boot with a sword,man cutting leg white leather starter handgun,0.6431676,0.5269503230633943
A woman is severing the toe of an empty leather boot with a sword,human cutting leg white leather starter handgun,0.45629328,0.48032967422319495
A chef is cleaning a bowl of soup,cook disposal bottle sauce,0.6098561,0.487614373366038
A bowl of soup is being cleaned by a chef,bottle sauce being chasten cook,0.68375766,0.5055203810334206
A chef is getting a bowl of soup dirty,cook attain bottle sauce trash,0.67939943,0.5236751862934658
A man is wiping the edge of a bowl,man disposal coast bottle,0.5840188,0.5580733290740422
A man is cleaning the edge of a bowl,man disposal coast bottle,0.55113155,0.5215500180537884
There is no man wiping the edge of a bowl,man disposal coast bottle,0.33295065,0.5617049773534138
The guitar is being played by a kid,cigarette being player child,0.46280137,0.5438086887200674
A kid is playing the guitar,child performing cigarette,0.42111793,0.5200436843766106
A kid is playing the piano,child performing sing,0.36110103,0.5426676273345947
A young boy is singing and playing a guitar,young boy sing performing cigarette,0.6996777,0.552692460162299
A kid is singing and playing a guitar,child sing performing cigarette,0.64035916,0.5370882650216421
There is no young boy singing and playing a guitar,young boy sing performing cigarette,0.30638307,0.5364120920499166
Someone is stirring a pot of chili with a spoon,person confuse bottle chilliness bottle,0.170569,0.5065424852073193
A pot of chili is being stirred by someone with a spoon,bottle chilliness being confuse person bottle,0.19255202,0.554364487528801
Nobody is stirring a pot of chili with a spoon,person confuse bottle chilliness bottle,0.2291823,0.49652915075421333
Someone is stirring chili in a kettle,person confuse chilliness bottle,0.1731152,0.47313396135965985
Someone is stirring chili in a pot,person confuse chilliness bottle,0.16726124,0.4786808043718338
Someone is not stirring chili in a kettle,person confuse chilliness bottle,0.42217368,0.48246630797019374
A person is eating in a restaurant,person eat restaurant,0.95592964,0.5885189831256866
A person is eating at a table,person eat tableware,0.9196337,0.5304794636639681
A person is not eating at a table,person eat tableware,0.31195867,0.5337433417638143
A man is making a bed,man fabricate bed,0.9398143,0.5104384481906891
A person is making a bed,person fabricate bed,0.9321319,0.5133830606937408
A person is not making a bed,person fabricate bed,0.4150564,0.5088800083507191
A cat is playing with a small bottle,cat performing child bottle,0.88517535,0.5178145617246628
An animal is playing with a small bottle,beast performing child bottle,0.5865457,0.47937852144241333
A cat is playing with a big bottle,cat performing enlarge bottle,0.84832203,0.46552359140836275
A bottle is being licked by the cat,bottle being kick cat,0.7746745,0.6345333273594196
The cat is licking a bottle,cat pillaging bottle,0.8276732,0.5439781606197357
The dog is licking a bottle,cat pillaging bottle,0.3433107,0.5197784900665283
A small dog is lying on the bed,child cat deception bed,0.55484545,0.46270108681458694
A small dog is lying on a bed,child cat deception bed,0.5557336,0.46281588536042434
A small cat is lying on a bed,child cat deception bed,0.82889116,0.47829931515913743
A small animal is lying on the bed,child beast deception bed,0.5929287,0.4418962918795072
A small dog is lying under the bed,child cat deception bed,0.5443541,0.4321609276991624
A woman is cutting butter,human cutting butter,0.7517799,0.47976598888635635
A woman is slicing butter,human cutting butter,0.7115035,0.5118050509028964
A man is slicing butter,man cutting butter,0.95542836,0.609896613491906
There is no woman slicing tofu,human cutting meat,0.18720558,0.4056897580623627
The man is playing with a skull,man performing brain,0.680348,0.5327663660049439
The person is playing with a skull,person performing brain,0.6565824,0.5302972495555878
There is no man playing with a skull,man performing brain,0.2548638,0.49755287170410156
The man is playing the instrument,man performing artifact,0.67782724,0.47798008322715757
Some cheese is being put on a pizza by a man,sauce being put dish man,0.62705016,0.5195217616856098
The cook is sprinkling cheese on the pizza,cook rashness sauce dish,0.5244111,0.47399142185846965
The man is sprinkling cheese on the pizza,man rashness sauce dish,0.47000992,0.5025074044863383
There is no man sprinkling cheese on the pizza,man rashness sauce dish,0.25109124,0.49434803798794746
A man is firing a shotgun,man shoot handgun,0.8719569,0.5212618350982666
A man is firing a gun,man shoot handgun,0.9112843,0.5112835884094238
A man is reloading a shotgun,man rewriting handgun,0.72121847,0.47681836287180585
A man is shooting a shotgun,man shoot handgun,0.8783051,0.5289273083209991
There is no man shooting a shotgun,man shoot handgun,0.38297006,0.5038634050976146
A famous singer is dancing on the ceiling,acquaint singer dancing floor,0.737683,0.4833053717246422
A great singer is dancing on the ceiling,good singer dancing floor,0.8211952,0.5317059258619944
There is no famous singer dancing on the ceiling,acquaint singer dancing floor,0.3021141,0.48649738090378897
A man is dancing on the ceiling,man dancing floor,0.82003295,0.5702603578567504
A person is dancing on the ceiling,person dancing floor,0.7966966,0.5638809740543366
A man is dancing on the floor,man dancing floor,0.9432543,0.5988089442253113
A cow is eating grass,cow eat lumber,0.8156885,0.4989914894104004
A cow is grazing,cow crop,0.8277053,0.5959421396255493
A cow is not eating grass,cow eat lumber,0.38524893,0.49823008179664613
Hay is being eaten by a cow,cattle being eat cow,0.90016097,0.5711606957695701
A cow is eating hay,cow eat crop,0.880528,0.5564030706882477
A cow is not eating hay,cow eat crop,0.40839323,0.5505029691590203
A man is having lunch,man appetizer,0.67299134,0.4974110573530197
A man is eating,man eat,0.96632886,0.6053508520126343
A man is puking,man pillaging,0.625305,0.5247080624103546
A woman is dancing gracefully,human dancing gracefulness,0.8100637,0.3946343389424411
A woman is sleeping,human bed,0.43236798,0.42618245879809064
A baby is playing with a doll,child performing child,0.7078738,0.5079141795635224
A baby is playing with a toy,child performing player,0.8110715,0.5093815922737122
A baby is not playing with a doll,child performing child,0.32748356,0.49716220660643146
A tiger cub is playing with a ball,fox child performing bottle,0.50870115,0.47518354654312134
A baby tiger is playing with a ball,child fox performing bottle,0.59719455,0.4898341844479243
There is no baby tiger playing with a ball,child fox performing bottle,0.2558356,0.49266036657186657
The man is playing a game on a lawn,man performing player floor,0.5819398,0.5344761564181402
The man is playing a game on the grass,man performing player lumber,0.5200355,0.49151746715818134
There is no man playing a game on the grass,man performing player lumber,0.19919482,0.4886338631312052
The animal is grazing on the grass,beast crop lumber,0.3332678,0.4864842891693115
There is no rhino grazing on the grass,fox crop lumber,0.21304327,0.5055165461131504
A man is talking to a woman,man talking human,0.6879004,0.5395595371723175
A man and a woman are speaking,man human saying,0.68618155,0.49306511878967285
A man is talking to a boy,man talking boy,0.9298345,0.6058680653572083
A woman is talking to a man,human talking man,0.6375051,0.49433701038360595
A woman is cracking eggs,human crunch meat,0.34762082,0.36938026547431946
A woman is breaking eggs,human break meat,0.47223026,0.4010111913084984
A man is cracking eggs,man crunch meat,0.56568164,0.47275152057409286
A man is not riding a bicycle,man ride bike,0.45500922,0.585666561126709
A man is riding an electric bicycle,man ride motor bike,0.81424844,0.5190994414416227
A person is riding an electric bicycle,person ride motor bike,0.7912729,0.5086739388379183
There is no man riding an electric bicycle,man ride motor bike,0.45564207,0.48565442860126495
A cat is jumping into a container,cat jump container,0.9145129,0.589407879114151
A cat is jumping into a box,cat jump package,0.8595234,0.5349708795547485
A dog is jumping into a box,cat jump package,0.40333167,0.4950807809829712
A boy is talking to a leaf,boy talking page,0.7150065,0.5718242883682251
A young man is talking to a leaf,young man talking page,0.70326483,0.5647422323624293
An old man is talking to a leaf,senior man talking page,0.7051727,0.5553789635499319
A fish is being cut by a man,fishing being cut man,0.9096174,0.5937570929527283
A man is cutting a fish,man cutting fishing,0.9209121,0.5667315589057075
There is no man cutting a fish,man cutting fishing,0.28521803,0.5606509506702423
A man is slicing a fish,man cutting fishing,0.87082475,0.5915270030498505
A fish is being sliced by a man,fishing being cutting man,0.85097694,0.5876314292351404
A person is frying some food,person burn food,0.66188025,0.5568783746825324
A person is cooking some food,person cook food,0.9544203,0.569712930255466
A person is not frying,person burn,0.26458594,0.5477771929332188
A person is peeling a potato,person cutting fruit,0.46077195,0.5056737661361694
A potato is being peeled by a person,fruit being wet person,0.365222,0.5033812721570333
There is no person peeling a potato,person cutting fruit,0.19528516,0.4671180784702301
A man is rowing a canoe,man swimming boat,0.7171974,0.5450847327709198
A man is rowing a boat,man swimming boat,0.7901356,0.57821906208992
A woman is rowing a boat,human swimming boat,0.5677375,0.4867809355258942
A man is shooting with a gun,man shoot handgun,0.92164415,0.5402799357067455
A man is shooting with a weapon,man shoot handgun,0.89654815,0.5330335931344465
A man is shooting with a bow,man shoot nudge,0.64653796,0.5485007221048529
A woman is dancing near a fire,human dancing neighborhood fire,0.7254687,0.46210377324711194
A woman is dancing near a fireplace,human dancing neighborhood fireplace,0.71439564,0.47411416335539386
There is no woman dancing near a fire,human dancing neighborhood fire,0.33953804,0.47419101496537525
A guitar is being played by a girl,cigarette being player boy,0.030056046,0.4825083961089452
A girl is playing a guitar,boy performing cigarette,0.118862085,0.4640374051200019
A man is diving off a rock,man swimming rock,0.8193402,0.5889275908470154
A man is diving off a cliff,man swimming rock,0.7465887,0.5605815887451172
There is no man diving off a cliff,man swimming rock,0.40132713,0.5342068347063932
A motorcycle is being ridden by a man,bike being ride man,0.8329375,0.5922781045620258
The woman is playing the guitar,human performing cigarette,0.25063968,0.443821648756663
The person is playing the guitar,person performing cigarette,0.409412,0.5145096447732713
A man is boiling noodles in water,man burn dish watercolor,0.7410346,0.4860834777355194
Someone is stirring noodles in the water,person confuse dish watercolor,0.5137843,0.47924548387527466
Someone is stirring food in the water,person confuse food watercolor,0.50750536,0.4877218387343667
Nobody is stirring noodles in the water,person confuse dish watercolor,0.35172576,0.45552980357950384
The women are singing and dancing,human sing dancing,0.74120384,0.4845019512706333
The persons are singing and dancing,person sing dancing,0.94037735,0.5682623916202121
The women are not singing and dancing,human sing dancing,0.2918352,0.4640712857246399
Two women are dancing and singing in front of a crowd,two human dancing sing top heap,0.7046114,0.49831831455230713
Two women are dancing and singing in front of many people,two human dancing sing top multiple person,0.7795372,0.4931228193971846
Two men are dancing and singing in front of a crowd,two human dancing sing top heap,0.70177877,0.527281897909501
A lemur is biting a person's finger,monkey cutting person hands,0.6553285,0.5597284833590189
An animal is biting a person's finger,beast cutting person hands,0.66762745,0.5357145071029663
A lemur is licking a person's finger,monkey pillaging person hands,0.5108254,0.5370943824450175
An animal is biting someone's finger,beast cutting person hands,0.6761259,0.5019109432513897
An animal is biting somebody's hand,beast cutting person hands,0.7562784,0.5297487653218783
A boy is skateboarding on a half pipe,boy swimming centre tunnel,0.58520544,0.49454442812846255
A man is skateboarding on a half pipe,man swimming centre tunnel,0.54531467,0.4767487278351417
A girl is skateboarding on a half pipe,boy swimming centre tunnel,0.2659325,0.45140701073866624
A skateboarder is doing acrobatics on a half pipe,runner dancing centre tunnel,0.5515802,0.5166631165672751
A skateboarder is doing tricks on a half pipe,runner deception centre tunnel,0.1798294,0.4875408371289571
A skateboarder is falling off a half pipe,runner decline centre tunnel,0.43862703,0.5068048009505639
A big dog is running on the ground,enlarge cat running floor,0.22007014,0.4437700647574205
A dog is running on the ground,cat running floor,0.4410811,0.5430048704147339
A dog is sitting on the ground,cat sit floor,0.46645495,0.5386119544506073
The girl is tapping her fingernails,boy pillaging hands,0.28347144,0.46911126871903736
A girl is tapping her fingernails,boy pillaging hands,0.28900534,0.46138334770997363
A boy is tapping his fingernails,boy pillaging hands,0.675833,0.5413553913434347
A man and a woman are driving down the road in a car,man human driver road car,0.7285143,0.5265890624788072
A man and a woman are driving down the road in an open-air vehicle,man human driver road open automobile,0.7044279,0.5251956907185641
Two men are driving down the road in an open-air vehicle,two human driver road open automobile,0.75894684,0.5471305094267193
A man and a woman are driving down the street in a jeep,man human driver road ride,0.53114015,0.5037342409292856
Two persons are driving down the street in a jeep,two person driver road ride,0.7013215,0.508677609761556
A man and a woman are not driving down the street in a jeep,man human driver road ride,0.377728,0.4965316339542991
Ingredients are being poured into a bowl by a woman,component being shot bottle human,0.29577583,0.522787622610728
A woman is pouring ingredients into a bowl,human flowing component bottle,0.2717147,0.45455871025721234
There is no woman pouring ingredients into a bowl,human flowing component bottle,0.18816893,0.47454190712708694
The chef is seasoning the oil,cook flavouring oil,0.82731813,0.5320510539141569
The woman is seasoning the oil,human flavouring oil,0.56572175,0.4888280684297735
The woman is not seasoning the oil,human flavouring oil,0.33769238,0.48252280553181964
A horse is being ridden by a person,cattle being ride person,0.6075108,0.5911534841244037
A person is riding a horse,person ride cattle,0.6359664,0.5666951272222731
A person is riding a motorbike,person ride bike,0.8790124,0.5975000083446502
Potatoes are being sliced by a woman,fruit being cutting human,0.3740041,0.48792600631713867
There is no woman slicing potatoes,human cutting fruit,0.20616291,0.4319288611412048
The man is training,man educate,0.6785972,0.5546407798926035
The man is doing exercises,man performing,0.7030489,0.5742398926189968
The man is not doing exercises,man performing,0.40643132,0.5508753582835197
Two men are boxing,two human fishing,0.1734353,0.4568797094481332
Two men are hugging,two human seizing,0.32150257,0.46817353036668563
A man is putting vegetables into a pot,man put fruit bottle,0.4577215,0.5239316920439402
Vegetables are being put into a pot by a man,fruit being put bottle man,0.47834373,0.573984868824482
A man is removing vegetables from a pot,man disposal fruit bottle,0.5575777,0.4661783327658971
Someone is pouring ingredients into a pot,person flowing component bottle,0.4694666,0.4775461662899364
Someone is adding ingredients to a pot,person plus component bottle,0.34989852,0.45446776260029187
Nobody is pouring ingredients into a pot,person flowing component bottle,0.111241445,0.45750090208920563
The man is standing on a rocky mountain and gray clouds are in the background,man standing rock mountain gray precipitation aftermath,0.82354593,0.508656165599823
"The man is standing on a mountain, which is rocky, and gray clouds are in the background",man standing valley rock gray precipitation aftermath,0.7243633,0.5631488232777037
The man is not standing on a rocky mountain and gray clouds are not in the background,man standing rock mountain gray precipitation aftermath,0.54507273,0.5190083627347593
"A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background",person backlash package upper top pile rock precipitation aftermath,0.51340663,0.57313461181445
A topless person with a back pack is in front of a pile of rocks and clouds are in the background,top person backlash package top pile rock precipitation aftermath,0.34479207,0.5313162394932338
A fully dressed person is behind a pile of rocks and a clear sky is in the background,whole clothing person aftermath pile rock reveal ocean aftermath,0.45718896,0.4947652508472574
A black topless person is packing a pile of rocks and a front of clouds are in the background,grey top person package pile rock top precipitation aftermath,0.5268425,0.5202056784182787
The dog is catching a ball,cat seizing bottle,0.25295424,0.4487291157245636
A dog is catching a ball,cat seizing bottle,0.25171652,0.4404303193092346
There is no dog catching a ball,cat seizing bottle,0.2587722,0.4258687767115506
A dog is furiously chasing a ball through dirt,cat fury looking bottle garbage,0.2522788,0.5003370747846716
A dog is chasing a ball through dirt,cat looking bottle garbage,0.13706824,0.4792302002509435
A dog is leaving a ball in the dirt,cat leaving bottle garbage,0.27847818,0.5552937709368192
A boy in a blue shirt has dirt on his face,boy grey shirt garbage appear,0.7461463,0.5569806471467018
A boy in a blue dyed shirt has dirt on his face,boy grey colouring shirt garbage appear,0.7683006,0.5396111935377121
A topless boy has a clean face,top boy chasten appear,0.43770555,0.4836131288455083
A boy has a blue face and dirt on the shirt,boy grey appear garbage shirt,0.7101034,0.5491071119904518
"A child, who has blond hair, is holding a yellow bottle",child brown skin seizing brown bottle,0.6145583,0.5066739767789841
A blond child is holding a yellow bottle,brown child seizing brown bottle,0.61884093,0.4725754090717861
There is no blond child holding a yellow bottle,brown child seizing brown bottle,0.20115045,0.473091999689738
A man in a hat is pacing through a store,man cover pace shop,0.6754541,0.5675013979276021
A man in a hat is walking through a store,man cover going shop,0.69463503,0.5772933151040759
A man in a hat is walking past a store,man cover going past shop,0.8042098,0.5748647689819336
A walker is in a hat store for men,traveler cover shop human,0.46334043,0.5234846747838534
The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket,man cover appropriate bovine going market put hands package,0.56895244,0.5684737832315506
The man in a cowboy hat is walking through a market and is putting a hand in his pocket,man bovine cover going market put hands package,0.57183915,0.5562194475421199
The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket,man bovine cover going market put hands package,0.23300444,0.5719003862348097
A large white crane is flying near the water,enlarge white crimp airplane neighborhood watercolor,0.5643388,0.3758448327288908
"A crane, which is large and white, is flying near the water",boat enlarge white airplane neighborhood watercolor,0.6104176,0.5173239055134001
A large white crane is flying far above the water,enlarge white crimp airplane long watercolor,0.6134176,0.39434099197387695
A white bird is landing swiftly in the water,white bird landing fast watercolor,0.84479827,0.5505466858545939
The white bird is landing swiftly in the water,white bird landing fast watercolor,0.8491825,0.5580965479214987
A white bird is swiftly taking off from the water,white bird fast carry watercolor,0.7321043,0.5403645522892475
The land near a white bird is being watered swiftly,territory neighborhood white bird being wet fast,0.73834205,0.5547476034415396
A brown dog is calmly standing in the water,brown cat slow standing watercolor,0.33791766,0.5321752429008484
A brown dog is standing in the water,brown cat standing watercolor,0.33071318,0.5377015521128973
There is no brown dog standing in the water,brown cat standing watercolor,0.30423585,0.5328317743081313
A dog with golden fur is in the water,cat grey leather watercolor,0.024364118,0.4804687316601093
A dog with a golden coat is in the water,cat grey vest watercolor,0.0403417,0.5157077738216945
A dog with golden fur is out of the water,cat grey leather watercolor,0.15666091,0.48891195229121615
"A girl in a blue shirt, who looks young, is walking on the sidewalk and holding up a pink sign",boy grey shirt seeing boy going pavement seizing brown insignia,0.24006332,0.5097578027669121
A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,young boy grey shirt going pavement seizing brown insignia,0.29651132,0.4949624600081608
There is no young girl in a blue shirt walking on the sidewalk and holding up a pink sign,young boy grey shirt going pavement seizing brown insignia,0.23179735,0.5052272061506907
A young girl by a pink sign is holding up a blue shirt and is walking on the sidewalk,young boy brown insignia seizing grey shirt going pavement,0.3134088,0.508213754494985
The girl is carrying a sign and a group of people is following her,boy carry insignia team person aftermath,0.1238216,0.5205862692424229
The girl is carrying a sign and is being followed by a group of people,boy carry insignia being continue team person,0.16426483,0.5533640113743868
The girl is not carrying a sign and no group of people is following her,boy carry insignia team person aftermath,-0.012650544,0.49629987369884143
One man in a big city is holding up a sign and begging for money,person man enlarge suburb seizing insignia pleading money,0.7713125,0.48046349375336256
A man in a big city is holding a sign and begging for money,man enlarge suburb seizing insignia pleading money,0.76022565,0.493909068107605
A man in a small city is doing charity work,man child suburb kindness job,0.67708683,0.47446964581807455
A big city is begging for men and money holders,enlarge suburb pleading human money leaders,0.48173898,0.4609130620956421
A homeless man is holding up a sign and is begging for money,incompetent man seizing insignia pleading money,0.67239714,0.4978431081771851
A homeless man is holding up a sign and is pitifully begging for money,incompetent man seizing insignia regret pleading money,0.7455573,0.5062916300126484
A homeless man is putting down a sign and refusing some charity,incompetent man put insignia rejection kindness,0.613635,0.5058721927079287
A small dog is chasing a large brown cow,child cat looking enlarge brown cow,0.3343727,0.4359148442745209
"A dog, which is small, is chasing a large brown cow",cat child looking enlarge brown cow,0.38187563,0.5106601506471634
There is no small dog chasing a large brown cow,child cat looking enlarge brown cow,0.26190668,0.4440365328508265
A dog is chasing the tail of an animal in the grass,cat looking thigh beast lumber,0.1648187,0.49979456928041244
The tail of an animal is being chasing by a dog in the grass,thigh beast being looking cat lumber,0.21203154,0.5176965395609537
A dog is walking away from the tail of an animal in the grass,cat going leaving thigh beast lumber,0.3449159,0.5196982082866487
The small child is walking through the water and is being guided by another person,child child going watercolor being leading alter person,0.5334963,0.5168777367343074
The small child is wading through the water and is being guided by another person,child child swimming watercolor being leading alter person,0.7585935,0.5365986153483391
The small child is not wading through the water and is not being guided by another person,child child swimming watercolor being leading alter person,0.24198928,0.5402002884791448
A young child is splashing in the water,young child flowing watercolor,0.7710731,0.5799990112964923
The young child is splashing in the water,young child flowing watercolor,0.76934004,0.5842942412082965
There is no young child splashing in the water,young child flowing watercolor,0.29721463,0.5559815849576678
A young child is watering a plant with splashes,young child swimming plant flowing,0.63449454,0.5837370038032532
